,open_covid_region_code,date,hospitalized_new
814,FR-26,2020-05-14,13.0
815,FR-26,2020-05-21,4.0
816,FR-26,2020-05-28,2.0
817,FR-26,2020-06-04,1.0
818,FR-26,2020-06-11,2.0
819,FR-26,2020-06-18,3.0
820,FR-26,2020-06-25,5.0
821,FR-26,2020-07-02,0.0
822,FR-26,2020-07-09,5.0
823,FR-26,2020-07-16,0.0
824,FR-26,2020-07-23,2.0
825,FR-26,2020-07-30,3.0
826,FR-26,2020-08-06,0.0
827,FR-26,2020-08-13,2.0
828,FR-26,2020-08-20,2.0
829,FR-26,2020-08-27,3.0
830,FR-26,2020-09-03,7.0
831,FR-26,2020-09-10,8.0
832,FR-26,2020-09-17,14.0
833,FR-26,2020-09-24,19.0
834,FR-26,2020-10-01,8.0
835,FR-27,2020-03-19,21.0
836,FR-27,2020-03-26,52.0
837,FR-27,2020-04-02,58.0
838,FR-27,2020-04-09,65.0
839,FR-27,2020-04-16,52.0
840,FR-27,2020-04-23,27.0
841,FR-27,2020-04-30,30.0
842,FR-27,2020-05-07,12.0
843,FR-27,2020-05-14,11.0
844,FR-27,2020-05-21,7.0
845,FR-27,2020-05-28,4.0
846,FR-27,2020-06-04,3.0
847,FR-27,2020-06-11,2.0
848,FR-27,2020-06-18,5.0
849,FR-27,2020-06-25,14.0
850,FR-27,2020-07-02,1.0
851,FR-27,2020-07-09,3.0
852,FR-27,2020-07-16,2.0
853,FR-27,2020-07-23,4.0
854,FR-27,2020-07-30,1.0
855,FR-27,2020-08-06,4.0
856,FR-27,2020-08-13,1.0
857,FR-27,2020-08-20,0.0
858,FR-27,2020-08-27,2.0
859,FR-27,2020-09-03,4.0
860,FR-27,2020-09-10,16.0
861,FR-27,2020-09-17,26.0
862,FR-27,2020-09-24,36.0
863,FR-27,2020-10-01,3.0
864,FR-28,2020-03-19,57.0
865,FR-28,2020-03-26,116.0
866,FR-28,2020-04-02,174.0
867,FR-28,2020-04-09,140.0
868,FR-28,2020-04-16,104.0
869,FR-28,2020-04-23,49.0
870,FR-28,2020-04-30,46.0
871,FR-28,2020-05-07,20.0
872,FR-28,2020-05-14,19.0
873,FR-28,2020-05-21,6.0
874,FR-28,2020-05-28,1.0
875,FR-28,2020-06-04,4.0
876,FR-28,2020-06-11,16.0
877,FR-28,2020-06-18,4.0
878,FR-28,2020-06-25,1.0
879,FR-28,2020-07-02,0.0
880,FR-28,2020-07-09,0.0
881,FR-28,2020-07-16,0.0
882,FR-28,2020-07-23,2.0
883,FR-28,2020-07-30,1.0
884,FR-28,2020-08-06,3.0
885,FR-28,2020-08-13,6.0
886,FR-28,2020-08-20,3.0
887,FR-28,2020-08-27,4.0
888,FR-28,2020-09-03,6.0
889,FR-28,2020-09-10,6.0
890,FR-28,2020-09-17,15.0
891,FR-28,2020-09-24,12.0
892,FR-28,2020-10-01,4.0
893,FR-29,2020-03-19,42.0
894,FR-29,2020-03-26,57.0
895,FR-29,2020-04-02,49.0
896,FR-29,2020-04-09,45.0
897,FR-29,2020-04-16,18.0
898,FR-29,2020-04-23,6.0
899,FR-29,2020-04-30,3.0
900,FR-29,2020-05-07,6.0
901,FR-29,2020-05-14,3.0
902,FR-29,2020-05-21,4.0
903,FR-29,2020-05-28,1.0
904,FR-29,2020-06-04,1.0
905,FR-29,2020-06-11,0.0
906,FR-29,2020-06-18,0.0
907,FR-29,2020-06-25,1.0
908,FR-29,2020-07-02,2.0
909,FR-29,2020-07-09,5.0
910,FR-29,2020-07-16,5.0
911,FR-29,2020-07-23,0.0
912,FR-29,2020-07-30,0.0
913,FR-29,2020-08-06,1.0
914,FR-29,2020-08-13,3.0
915,FR-29,2020-08-20,1.0
916,FR-29,2020-08-27,4.0
917,FR-29,2020-09-03,6.0
918,FR-29,2020-09-10,12.0
919,FR-29,2020-09-17,11.0
920,FR-29,2020-09-24,11.0
921,FR-29,2020-10-01,2.0
922,FR-30,2020-03-19,28.0
923,FR-30,2020-03-26,72.0
924,FR-30,2020-04-02,77.0
925,FR-30,2020-04-09,53.0
926,FR-30,2020-04-16,90.0
927,FR-30,2020-04-23,40.0
928,FR-30,2020-04-30,30.0
929,FR-30,2020-05-07,21.0
930,FR-30,2020-05-14,20.0
931,FR-30,2020-05-21,14.0
932,FR-30,2020-05-28,8.0
933,FR-30,2020-06-04,3.0
934,FR-30,2020-06-11,1.0
935,FR-30,2020-06-18,1.0
936,FR-30,2020-06-25,0.0
937,FR-30,2020-07-02,1.0
938,FR-30,2020-07-09,0.0
939,FR-30,2020-07-16,4.0
940,FR-30,2020-07-23,2.0
941,FR-30,2020-07-30,1.0
942,FR-30,2020-08-06,0.0
943,FR-30,2020-08-13,12.0
944,FR-30,2020-08-20,8.0
945,FR-30,2020-08-27,11.0
946,FR-30,2020-09-03,18.0
947,FR-30,2020-09-10,34.0
948,FR-30,2020-09-17,28.0
949,FR-30,2020-09-24,35.0
950,FR-30,2020-10-01,11.0
951,FR-31,2020-03-19,127.0
952,FR-31,2020-03-26,182.0
953,FR-31,2020-04-02,90.0
954,FR-31,2020-04-09,127.0
955,FR-31,2020-04-16,59.0
956,FR-31,2020-04-23,39.0
957,FR-31,2020-04-30,29.0
958,FR-31,2020-05-07,35.0
959,FR-31,2020-05-14,19.0
960,FR-31,2020-05-21,12.0
961,FR-31,2020-05-28,5.0
962,FR-31,2020-06-04,4.0
963,FR-31,2020-06-11,7.0
964,FR-31,2020-06-18,5.0
965,FR-31,2020-06-25,8.0
966,FR-31,2020-07-02,3.0
967,FR-31,2020-07-09,4.0
968,FR-31,2020-07-16,5.0
969,FR-31,2020-07-23,5.0
970,FR-31,2020-07-30,11.0
971,FR-31,2020-08-06,5.0
972,FR-31,2020-08-13,26.0
973,FR-31,2020-08-20,33.0
974,FR-31,2020-08-27,42.0
975,FR-31,2020-09-03,50.0
976,FR-31,2020-09-10,75.0
977,FR-31,2020-09-17,75.0
978,FR-31,2020-09-24,120.0
979,FR-31,2020-10-01,14.0
980,FR-32,2020-03-19,10.0
981,FR-32,2020-03-26,22.0
982,FR-32,2020-04-02,21.0
983,FR-32,2020-04-09,16.0
984,FR-32,2020-04-16,25.0
985,FR-32,2020-04-23,18.0
986,FR-32,2020-04-30,20.0
987,FR-32,2020-05-07,5.0
988,FR-32,2020-05-14,3.0
989,FR-32,2020-05-21,4.0
990,FR-32,2020-05-28,0.0
991,FR-32,2020-06-04,0.0
992,FR-32,2020-06-11,0.0
993,FR-32,2020-06-18,0.0
994,FR-32,2020-06-25,0.0
995,FR-32,2020-07-02,0.0
996,FR-32,2020-07-09,0.0
997,FR-32,2020-07-16,0.0
998,FR-32,2020-07-23,0.0
999,FR-32,2020-07-30,0.0
1000,FR-32,2020-08-06,0.0
1001,FR-32,2020-08-13,1.0
1002,FR-32,2020-08-20,1.0
1003,FR-32,2020-08-27,6.0
1004,FR-32,2020-09-03,3.0
1005,FR-32,2020-09-10,8.0
1006,FR-32,2020-09-17,5.0
1007,FR-32,2020-09-24,3.0
1008,FR-32,2020-10-01,0.0
1009,FR-33,2020-03-19,211.0
1010,FR-33,2020-03-26,371.0
1011,FR-33,2020-04-02,212.0
1012,FR-33,2020-04-09,161.0
1013,FR-33,2020-04-16,125.0
1014,FR-33,2020-04-23,86.0
1015,FR-33,2020-04-30,51.0
1016,FR-33,2020-05-07,48.0
1017,FR-33,2020-05-14,27.0
1018,FR-33,2020-05-21,16.0
1019,FR-33,2020-05-28,12.0
1020,FR-33,2020-06-04,15.0
1021,FR-33,2020-06-11,7.0
1022,FR-33,2020-06-18,2.0
1023,FR-33,2020-06-25,7.0
1024,FR-33,2020-07-02,7.0
1025,FR-33,2020-07-09,11.0
1026,FR-33,2020-07-16,12.0
1027,FR-33,2020-07-23,8.0
1028,FR-33,2020-07-30,2.0
1029,FR-33,2020-08-06,12.0
1030,FR-33,2020-08-13,30.0
1031,FR-33,2020-08-20,20.0
1032,FR-33,2020-08-27,36.0
1033,FR-33,2020-09-03,88.0
1034,FR-33,2020-09-10,95.0
1035,FR-33,2020-09-17,135.0
1036,FR-33,2020-09-24,64.0
1037,FR-33,2020-10-01,20.0
1038,FR-34,2020-03-19,163.0
1039,FR-34,2020-03-26,255.0
1040,FR-34,2020-04-02,162.0
1041,FR-34,2020-04-09,85.0
1042,FR-34,2020-04-16,73.0
1043,FR-34,2020-04-23,29.0
1044,FR-34,2020-04-30,23.0
1045,FR-34,2020-05-07,22.0
1046,FR-34,2020-05-14,13.0
1047,FR-34,2020-05-21,22.0
1048,FR-34,2020-05-28,14.0
1049,FR-34,2020-06-04,6.0
1050,FR-34,2020-06-11,2.0
1051,FR-34,2020-06-18,1.0
1052,FR-34,2020-06-25,0.0
1053,FR-34,2020-07-02,2.0
1054,FR-34,2020-07-09,2.0
1055,FR-34,2020-07-16,3.0
1056,FR-34,2020-07-23,5.0
1057,FR-34,2020-07-30,5.0
1058,FR-34,2020-08-06,19.0
1059,FR-34,2020-08-13,20.0
1060,FR-34,2020-08-20,23.0
1061,FR-34,2020-08-27,49.0
1062,FR-34,2020-09-03,60.0
1063,FR-34,2020-09-10,69.0
1064,FR-34,2020-09-17,44.0
1065,FR-34,2020-09-24,58.0
1066,FR-34,2020-10-01,7.0
1067,FR-35,2020-03-19,78.0
1068,FR-35,2020-03-26,125.0
1069,FR-35,2020-04-02,105.0
1070,FR-35,2020-04-09,106.0
1071,FR-35,2020-04-16,61.0
1072,FR-35,2020-04-23,31.0
1073,FR-35,2020-04-30,16.0
1074,FR-35,2020-05-07,13.0
1075,FR-35,2020-05-14,30.0
1076,FR-35,2020-05-21,14.0
1077,FR-35,2020-05-28,9.0
1078,FR-35,2020-06-04,8.0
1079,FR-35,2020-06-11,8.0
1080,FR-35,2020-06-18,3.0
1081,FR-35,2020-06-25,0.0
1082,FR-35,2020-07-02,0.0
1083,FR-35,2020-07-09,4.0
1084,FR-35,2020-07-16,3.0
1085,FR-35,2020-07-23,8.0
1086,FR-35,2020-07-30,12.0
1087,FR-35,2020-08-06,7.0
1088,FR-35,2020-08-13,7.0
1089,FR-35,2020-08-20,3.0
1090,FR-35,2020-08-27,6.0
1091,FR-35,2020-09-03,16.0
1092,FR-35,2020-09-10,40.0
1093,FR-35,2020-09-17,46.0
1094,FR-35,2020-09-24,29.0
1095,FR-35,2020-10-01,7.0
1096,FR-36,2020-03-19,28.0
1097,FR-36,2020-03-26,39.0
1098,FR-36,2020-04-02,43.0
1099,FR-36,2020-04-09,63.0
1100,FR-36,2020-04-16,54.0
1101,FR-36,2020-04-23,29.0
1102,FR-36,2020-04-30,12.0
1103,FR-36,2020-05-07,4.0
1104,FR-36,2020-05-14,6.0
1105,FR-36,2020-05-21,2.0
1106,FR-36,2020-05-28,0.0
1107,FR-36,2020-06-04,0.0
1108,FR-36,2020-06-11,1.0
1109,FR-36,2020-06-18,0.0
1110,FR-36,2020-06-25,0.0
1111,FR-36,2020-07-02,0.0
1112,FR-36,2020-07-09,0.0
1113,FR-36,2020-07-16,0.0
1114,FR-36,2020-07-23,0.0
1115,FR-36,2020-07-30,1.0
1116,FR-36,2020-08-06,0.0
1117,FR-36,2020-08-13,13.0
1118,FR-36,2020-08-20,0.0
1119,FR-36,2020-08-27,0.0
1120,FR-36,2020-09-03,0.0
1121,FR-36,2020-09-10,0.0
1122,FR-36,2020-09-17,0.0
1123,FR-36,2020-09-24,9.0
1124,FR-36,2020-10-01,1.0
1125,FR-37,2020-03-19,31.0
1126,FR-37,2020-03-26,119.0
1127,FR-37,2020-04-02,120.0
1128,FR-37,2020-04-09,78.0
1129,FR-37,2020-04-16,34.0
1130,FR-37,2020-04-23,43.0
1131,FR-37,2020-04-30,32.0
1132,FR-37,2020-05-07,18.0
1133,FR-37,2020-05-14,13.0
1134,FR-37,2020-05-21,3.0
1135,FR-37,2020-05-28,5.0
1136,FR-37,2020-06-04,0.0
1137,FR-37,2020-06-11,1.0
1138,FR-37,2020-06-18,1.0
1139,FR-37,2020-06-25,0.0
1140,FR-37,2020-07-02,0.0
1141,FR-37,2020-07-09,0.0
1142,FR-37,2020-07-16,1.0
1143,FR-37,2020-07-23,0.0
1144,FR-37,2020-07-30,6.0
1145,FR-37,2020-08-06,4.0
1146,FR-37,2020-08-13,6.0
1147,FR-37,2020-08-20,1.0
1148,FR-37,2020-08-27,0.0
1149,FR-37,2020-09-03,13.0
1150,FR-37,2020-09-10,19.0
1151,FR-37,2020-09-17,37.0
1152,FR-37,2020-09-24,22.0
1153,FR-37,2020-10-01,2.0
1154,FR-38,2020-03-19,106.0
1155,FR-38,2020-03-26,178.0
1156,FR-38,2020-04-02,154.0
1157,FR-38,2020-04-09,123.0
1158,FR-38,2020-04-16,113.0
1159,FR-38,2020-04-23,71.0
1160,FR-38,2020-04-30,45.0
1161,FR-38,2020-05-07,42.0
1162,FR-38,2020-05-14,23.0
1163,FR-38,2020-05-21,39.0
1164,FR-38,2020-05-28,11.0
1165,FR-38,2020-06-04,7.0
1166,FR-38,2020-06-11,16.0
1167,FR-38,2020-06-18,8.0
1168,FR-38,2020-06-25,6.0
1169,FR-38,2020-07-02,4.0
1170,FR-38,2020-07-09,3.0
1171,FR-38,2020-07-16,1.0
1172,FR-38,2020-07-23,3.0
1173,FR-38,2020-07-30,7.0
1174,FR-38,2020-08-06,7.0
1175,FR-38,2020-08-13,8.0
1176,FR-38,2020-08-20,14.0
1177,FR-38,2020-08-27,15.0
1178,FR-38,2020-09-03,43.0
1179,FR-38,2020-09-10,59.0
1180,FR-38,2020-09-17,94.0
1181,FR-38,2020-09-24,87.0
1182,FR-38,2020-10-01,10.0
1183,FR-39,2020-03-19,30.0
1184,FR-39,2020-03-26,64.0
1185,FR-39,2020-04-02,85.0
1186,FR-39,2020-04-09,70.0
1187,FR-39,2020-04-16,46.0
1188,FR-39,2020-04-23,20.0
1189,FR-39,2020-04-30,19.0
1190,FR-39,2020-05-07,16.0
1191,FR-39,2020-05-14,11.0
1192,FR-39,2020-05-21,7.0
1193,FR-39,2020-05-28,24.0
1194,FR-39,2020-06-04,0.0
1195,FR-39,2020-06-11,1.0
1196,FR-39,2020-06-18,3.0
1197,FR-39,2020-06-25,3.0
1198,FR-39,2020-07-02,3.0
1199,FR-39,2020-07-09,3.0
1200,FR-39,2020-07-16,2.0
1201,FR-39,2020-07-23,0.0
1202,FR-39,2020-07-30,0.0
1203,FR-39,2020-08-06,0.0
1204,FR-39,2020-08-13,0.0
1205,FR-39,2020-08-20,1.0
1206,FR-39,2020-08-27,1.0
1207,FR-39,2020-09-03,2.0
1208,FR-39,2020-09-10,3.0
1209,FR-39,2020-09-17,3.0
1210,FR-39,2020-09-24,5.0
1211,FR-39,2020-10-01,0.0
1212,FR-40,2020-03-19,11.0
1213,FR-40,2020-03-26,14.0
1214,FR-40,2020-04-02,32.0
1215,FR-40,2020-04-09,14.0
1216,FR-40,2020-04-16,8.0
1217,FR-40,2020-04-23,3.0
1218,FR-40,2020-04-30,8.0
1219,FR-40,2020-05-07,0.0
1220,FR-40,2020-05-14,1.0
1221,FR-40,2020-05-21,1.0
1222,FR-40,2020-05-28,0.0
1223,FR-40,2020-06-04,3.0
1224,FR-40,2020-06-11,0.0
1225,FR-40,2020-06-18,0.0
1226,FR-40,2020-06-25,2.0
1227,FR-40,2020-07-02,0.0
1228,FR-40,2020-07-09,0.0
1229,FR-40,2020-07-16,0.0
1230,FR-40,2020-07-23,0.0
1231,FR-40,2020-07-30,0.0
1232,FR-40,2020-08-06,0.0
1233,FR-40,2020-08-13,0.0
1234,FR-40,2020-08-20,0.0
1235,FR-40,2020-08-27,0.0
1236,FR-40,2020-09-03,3.0
1237,FR-40,2020-09-10,9.0
1238,FR-40,2020-09-17,5.0
1239,FR-40,2020-09-24,7.0
1240,FR-40,2020-10-01,1.0
1241,FR-41,2020-03-19,22.0
1242,FR-41,2020-03-26,74.0
1243,FR-41,2020-04-02,74.0
1244,FR-41,2020-04-09,47.0
1245,FR-41,2020-04-16,52.0
1246,FR-41,2020-04-23,50.0
1247,FR-41,2020-04-30,48.0
1248,FR-41,2020-05-07,27.0
1249,FR-41,2020-05-14,19.0
1250,FR-41,2020-05-21,3.0
1251,FR-41,2020-05-28,3.0
1252,FR-41,2020-06-04,2.0
1253,FR-41,2020-06-11,0.0
1254,FR-41,2020-06-18,0.0
1255,FR-41,2020-06-25,0.0
1256,FR-41,2020-07-02,1.0
1257,FR-41,2020-07-09,0.0
1258,FR-41,2020-07-16,0.0
1259,FR-41,2020-07-23,3.0
1260,FR-41,2020-07-30,12.0
1261,FR-41,2020-08-06,0.0
1262,FR-41,2020-08-13,2.0
1263,FR-41,2020-08-20,3.0
1264,FR-41,2020-08-27,4.0
1265,FR-41,2020-09-03,3.0
1266,FR-41,2020-09-10,7.0
1267,FR-41,2020-09-17,4.0
1268,FR-41,2020-09-24,10.0
1269,FR-41,2020-10-01,1.0
1270,FR-42,2020-03-19,227.0
1271,FR-42,2020-03-26,330.0
1272,FR-42,2020-04-02,246.0
1273,FR-42,2020-04-09,199.0
1274,FR-42,2020-04-16,132.0
1275,FR-42,2020-04-23,88.0
1276,FR-42,2020-04-30,52.0
1277,FR-42,2020-05-07,39.0
1278,FR-42,2020-05-14,24.0
1279,FR-42,2020-05-21,15.0
1280,FR-42,2020-05-28,8.0
1281,FR-42,2020-06-04,4.0
1282,FR-42,2020-06-11,3.0
1283,FR-42,2020-06-18,1.0
1284,FR-42,2020-06-25,9.0
1285,FR-42,2020-07-02,1.0
1286,FR-42,2020-07-09,0.0
1287,FR-42,2020-07-16,1.0
1288,FR-42,2020-07-23,7.0
1289,FR-42,2020-07-30,5.0
1290,FR-42,2020-08-06,4.0
1291,FR-42,2020-08-13,5.0
1292,FR-42,2020-08-20,7.0
1293,FR-42,2020-08-27,8.0
1294,FR-42,2020-09-03,22.0
1295,FR-42,2020-09-10,61.0
1296,FR-42,2020-09-17,76.0
1297,FR-42,2020-09-24,80.0
1298,FR-42,2020-10-01,27.0
1299,FR-43,2020-03-19,17.0
1300,FR-43,2020-03-26,16.0
1301,FR-43,2020-04-02,31.0
1302,FR-43,2020-04-09,24.0
1303,FR-43,2020-04-16,40.0
1304,FR-43,2020-04-23,12.0
1305,FR-43,2020-04-30,4.0
1306,FR-43,2020-05-07,6.0
1307,FR-43,2020-05-14,1.0
1308,FR-43,2020-05-21,0.0
1309,FR-43,2020-05-28,4.0
1310,FR-43,2020-06-04,1.0
1311,FR-43,2020-06-11,2.0
1312,FR-43,2020-06-18,0.0
1313,FR-43,2020-06-25,0.0
1314,FR-43,2020-07-02,0.0
1315,FR-43,2020-07-09,0.0
1316,FR-43,2020-07-16,0.0
1317,FR-43,2020-07-23,0.0
1318,FR-43,2020-07-30,0.0
1319,FR-43,2020-08-06,0.0
1320,FR-43,2020-08-13,0.0
1321,FR-43,2020-08-20,2.0
1322,FR-43,2020-08-27,0.0
1323,FR-43,2020-09-03,0.0
1324,FR-43,2020-09-10,15.0
1325,FR-43,2020-09-17,12.0
1326,FR-43,2020-09-24,4.0
1327,FR-43,2020-10-01,0.0
1328,FR-44,2020-03-19,106.0
1329,FR-44,2020-03-26,179.0
1330,FR-44,2020-04-02,183.0
1331,FR-44,2020-04-09,149.0
1332,FR-44,2020-04-16,75.0
1333,FR-44,2020-04-23,61.0
1334,FR-44,2020-04-30,38.0
1335,FR-44,2020-05-07,14.0
1336,FR-44,2020-05-14,14.0
1337,FR-44,2020-05-21,21.0
1338,FR-44,2020-05-28,18.0
1339,FR-44,2020-06-04,25.0
1340,FR-44,2020-06-11,25.0
1341,FR-44,2020-06-18,12.0
1342,FR-44,2020-06-25,3.0
1343,FR-44,2020-07-02,2.0
1344,FR-44,2020-07-09,5.0
1345,FR-44,2020-07-16,9.0
1346,FR-44,2020-07-23,3.0
1347,FR-44,2020-07-30,6.0
1348,FR-44,2020-08-06,20.0
1349,FR-44,2020-08-13,16.0
1350,FR-44,2020-08-20,7.0
1351,FR-44,2020-08-27,8.0
1352,FR-44,2020-09-03,14.0
1353,FR-44,2020-09-10,27.0
1354,FR-44,2020-09-17,42.0
1355,FR-44,2020-09-24,44.0
1356,FR-44,2020-10-01,4.0
1357,FR-45,2020-03-19,70.0
1358,FR-45,2020-03-26,169.0
1359,FR-45,2020-04-02,201.0
1360,FR-45,2020-04-09,166.0
1361,FR-45,2020-04-16,91.0
1362,FR-45,2020-04-23,48.0
1363,FR-45,2020-04-30,56.0
1364,FR-45,2020-05-07,16.0
1365,FR-45,2020-05-14,10.0
1366,FR-45,2020-05-21,5.0
1367,FR-45,2020-05-28,4.0
1368,FR-45,2020-06-04,5.0
1369,FR-45,2020-06-11,2.0
1370,FR-45,2020-06-18,2.0
1371,FR-45,2020-06-25,3.0
1372,FR-45,2020-07-02,4.0
1373,FR-45,2020-07-09,1.0
1374,FR-45,2020-07-16,4.0
1375,FR-45,2020-07-23,2.0
1376,FR-45,2020-07-30,6.0
1377,FR-45,2020-08-06,6.0
1378,FR-45,2020-08-13,8.0
1379,FR-45,2020-08-20,14.0
1380,FR-45,2020-08-27,13.0
1381,FR-45,2020-09-03,6.0
1382,FR-45,2020-09-10,15.0
1383,FR-45,2020-09-17,28.0
1384,FR-45,2020-09-24,20.0
1385,FR-45,2020-10-01,5.0
1386,FR-46,2020-03-19,6.0
1387,FR-46,2020-03-26,18.0
1388,FR-46,2020-04-02,35.0
1389,FR-46,2020-04-09,28.0
1390,FR-46,2020-04-16,71.0
1391,FR-46,2020-04-23,15.0
1392,FR-46,2020-04-30,14.0
1393,FR-46,2020-05-07,5.0
1394,FR-46,2020-05-14,2.0
1395,FR-46,2020-05-21,2.0
1396,FR-46,2020-05-28,4.0
1397,FR-46,2020-06-04,2.0
1398,FR-46,2020-06-11,0.0
1399,FR-46,2020-06-18,0.0
1400,FR-46,2020-06-25,0.0
1401,FR-46,2020-07-02,0.0
1402,FR-46,2020-07-09,0.0
1403,FR-46,2020-07-16,0.0
1404,FR-46,2020-07-23,0.0
1405,FR-46,2020-07-30,0.0
1406,FR-46,2020-08-06,0.0
1407,FR-46,2020-08-13,1.0
1408,FR-46,2020-08-20,0.0
1409,FR-46,2020-08-27,0.0
1410,FR-46,2020-09-03,1.0
1411,FR-46,2020-09-10,0.0
1412,FR-46,2020-09-17,0.0
1413,FR-46,2020-09-24,1.0
1414,FR-46,2020-10-01,2.0
1415,FR-47,2020-03-19,16.0
1416,FR-47,2020-03-26,21.0
1417,FR-47,2020-04-02,8.0
1418,FR-47,2020-04-09,10.0
1419,FR-47,2020-04-16,17.0
1420,FR-47,2020-04-23,5.0
1421,FR-47,2020-04-30,4.0
1422,FR-47,2020-05-07,6.0
1423,FR-47,2020-05-14,2.0
1424,FR-47,2020-05-21,3.0
1425,FR-47,2020-05-28,1.0
1426,FR-47,2020-06-04,1.0
1427,FR-47,2020-06-11,3.0
1428,FR-47,2020-06-18,0.0
1429,FR-47,2020-06-25,0.0
1430,FR-47,2020-07-02,0.0
1431,FR-47,2020-07-09,0.0
1432,FR-47,2020-07-16,0.0
1433,FR-47,2020-07-23,1.0
1434,FR-47,2020-07-30,1.0
1435,FR-47,2020-08-06,3.0
1436,FR-47,2020-08-13,1.0
1437,FR-47,2020-08-20,12.0
1438,FR-47,2020-08-27,2.0
1439,FR-47,2020-09-03,12.0
1440,FR-47,2020-09-10,7.0
1441,FR-47,2020-09-17,2.0
1442,FR-47,2020-09-24,6.0
1443,FR-47,2020-10-01,3.0
1444,FR-48,2020-03-19,9.0
1445,FR-48,2020-03-26,6.0
1446,FR-48,2020-04-02,1.0
1447,FR-48,2020-04-09,0.0
1448,FR-48,2020-04-16,0.0
1449,FR-48,2020-04-23,0.0
1450,FR-48,2020-04-30,4.0
1451,FR-48,2020-05-07,2.0
1452,FR-48,2020-05-14,1.0
1453,FR-48,2020-05-21,1.0
1454,FR-48,2020-05-28,0.0
1455,FR-48,2020-06-04,0.0
1456,FR-48,2020-06-11,0.0
1457,FR-48,2020-06-18,0.0
1458,FR-48,2020-06-25,0.0
1459,FR-48,2020-07-02,0.0
1460,FR-48,2020-07-09,0.0
1461,FR-48,2020-07-16,0.0
1462,FR-48,2020-07-23,0.0
1463,FR-48,2020-07-30,0.0
1464,FR-48,2020-08-06,0.0
1465,FR-48,2020-08-13,1.0
1466,FR-48,2020-08-20,0.0
1467,FR-48,2020-08-27,1.0
1468,FR-48,2020-09-03,3.0
1469,FR-48,2020-09-10,4.0
1470,FR-48,2020-09-17,2.0
1471,FR-48,2020-09-24,1.0
1472,FR-48,2020-10-01,0.0
1473,FR-49,2020-03-19,101.0
1474,FR-49,2020-03-26,180.0
1475,FR-49,2020-04-02,124.0
1476,FR-49,2020-04-09,124.0
1477,FR-49,2020-04-16,70.0
1478,FR-49,2020-04-23,51.0
1479,FR-49,2020-04-30,38.0
1480,FR-49,2020-05-07,19.0
1481,FR-49,2020-05-14,34.0
1482,FR-49,2020-05-21,20.0
1483,FR-49,2020-05-28,11.0
1484,FR-49,2020-06-04,12.0
1485,FR-49,2020-06-11,17.0
1486,FR-49,2020-06-18,2.0
1487,FR-49,2020-06-25,5.0
1488,FR-49,2020-07-02,5.0
1489,FR-49,2020-07-09,3.0
1490,FR-49,2020-07-16,7.0
1491,FR-49,2020-07-23,7.0
1492,FR-49,2020-07-30,8.0
1493,FR-49,2020-08-06,8.0
1494,FR-49,2020-08-13,10.0
1495,FR-49,2020-08-20,10.0
1496,FR-49,2020-08-27,12.0
1497,FR-49,2020-09-03,18.0
1498,FR-49,2020-09-10,12.0
1499,FR-49,2020-09-17,40.0
1500,FR-49,2020-09-24,24.0
1501,FR-49,2020-10-01,6.0
1502,FR-50,2020-03-19,24.0
1503,FR-50,2020-03-26,51.0
1504,FR-50,2020-04-02,48.0
1505,FR-50,2020-04-09,42.0
1506,FR-50,2020-04-16,24.0
1507,FR-50,2020-04-23,13.0
1508,FR-50,2020-04-30,16.0
1509,FR-50,2020-05-07,8.0
1510,FR-50,2020-05-14,1.0
1511,FR-50,2020-05-21,9.0
1512,FR-50,2020-05-28,3.0
1513,FR-50,2020-06-04,7.0
1514,FR-50,2020-06-11,0.0
1515,FR-50,2020-06-18,0.0
1516,FR-50,2020-06-25,1.0
1517,FR-50,2020-07-02,0.0
1518,FR-50,2020-07-09,0.0
1519,FR-50,2020-07-16,0.0
1520,FR-50,2020-07-23,1.0
1521,FR-50,2020-07-30,1.0
1522,FR-50,2020-08-06,1.0
1523,FR-50,2020-08-13,2.0
1524,FR-50,2020-08-20,3.0
1525,FR-50,2020-08-27,2.0
1526,FR-50,2020-09-03,6.0
1527,FR-50,2020-09-10,10.0
1528,FR-50,2020-09-17,4.0
1529,FR-50,2020-09-24,12.0
1530,FR-50,2020-10-01,1.0
1531,FR-51,2020-03-19,234.0
1532,FR-51,2020-03-26,346.0
1533,FR-51,2020-04-02,256.0
1534,FR-51,2020-04-09,201.0
1535,FR-51,2020-04-16,136.0
1536,FR-51,2020-04-23,82.0
1537,FR-51,2020-04-30,56.0
1538,FR-51,2020-05-07,44.0
1539,FR-51,2020-05-14,25.0
1540,FR-51,2020-05-21,21.0
1541,FR-51,2020-05-28,14.0
1542,FR-51,2020-06-04,9.0
1543,FR-51,2020-06-11,5.0
1544,FR-51,2020-06-18,5.0
1545,FR-51,2020-06-25,3.0
1546,FR-51,2020-07-02,0.0
1547,FR-51,2020-07-09,1.0
1548,FR-51,2020-07-16,1.0
1549,FR-51,2020-07-23,3.0
1550,FR-51,2020-07-30,2.0
1551,FR-51,2020-08-06,9.0
1552,FR-51,2020-08-13,5.0
1553,FR-51,2020-08-20,3.0
1554,FR-51,2020-08-27,7.0
1555,FR-51,2020-09-03,10.0
1556,FR-51,2020-09-10,10.0
1557,FR-51,2020-09-17,14.0
1558,FR-51,2020-09-24,31.0
